,最新价,涨跌_今日,股票代码,公司名称,今日主力流入_元,所属模块,涨跌_5日,涨跌_10日,主力净占比_5日,主力净占比_10日,主力净占比_今日,排名_今日,排名_5日,排名_10日
2303,8.77,-0.11,300107,建新股份,-23261575.0,化学制品,5.41,-3.63,0.11,-2.06,-6.65,4383.0,1385,2712
2304,3.13,1.29,300026,红日药业,-2702887.0,中药,-1.88,-0.95,-6.15,-2.36,-6.66,4386.0,4496,2923
2305,12.75,-1.62,300651,金陵体育,-2427174.0,家用轻工,-2.97,-0.08,-2.77,-2.18,-6.66,4388.0,2933,2798
2306,1.68,1.2,002021,中捷资源,-2280359.0,专用设备,1.2,-6.15,3.23,-0.06,-6.67,4390.0,470,1424
2307,2.53,0.8,002306,中科云网,-936112.0,旅游酒店,-0.39,-8.33,4.77,0.45,-6.68,4391.0,290,1130
2308,3.52,1.44,002573,清新环境,-1063260.0,环保行业,0.86,-1.95,-4.79,0.72,-6.68,4392.0,3975,1008
2309,12.2,-4.46,300955,嘉亨家化,-2814521.0,美容护理,2.95,-1.29,-1.63,-1.49,-6.68,4393.0,2299,2313
2310,13.26,1.14,001256,炜冈科技,-650228.0,专用设备,0.76,-1.41,1.65,0.88,-6.68,4394.0,842,925
2311,10.02,0.5,300978,东箭科技,-7130032.0,汽车零部件,-4.66,-21.23,-3.12,-5.17,-6.7,4399.0,3147,4549
2312,13.5,1.43,301038,深水规院,-1838896.0,工程建设,2.66,-4.73,-3.67,-3.56,-6.7,4400.0,3440,3726
2313,17.66,1.09,002829,星网宇达,-51776540.0,通信设备,4.5,1.61,-1.4,-4.09,-6.71,4402.0,2183,4038
2314,23.63,0.47,301108,洁雅股份,-236138.0,纺织服装,-1.79,-5.97,-8.48,-7.82,-6.73,4405.0,5013,5183
2315,13.1,-0.38,002823,凯中精密,-25152703.0,电机,-7.62,-16.24,-3.56,-4.66,-6.74,4406.0,3380,4335
2316,2.26,0.89,000972,中基健康,-1567713.0,食品饮料,-4.24,2.26,-2.18,2.95,-6.75,4409.0,2609,374
2317,28.02,3.7,300699,光威复材,-18761991.0,化学制品,-0.85,4.05,-10.86,-5.29,-6.75,4410.0,5272,4596
2318,20.18,1.56,300860,锋尚文化,-1457311.0,文化传媒,-2.61,-5.57,-4.28,-3.56,-6.76,4412.0,3757,3730
2319,31.74,2.55,300770,新媒股份,-2669685.0,文化传媒,-3.23,-6.09,-2.87,-5.19,-6.77,4415.0,2986,4558
2320,3.6,1.41,002743,富煌钢构,-995602.0,水泥建材,1.41,-3.74,-3.24,0.55,-6.78,4416.0,3205,1082
2321,11.85,4.04,002664,信质集团,-4954186.0,汽车零部件,1.46,-2.63,-3.88,-2.75,-6.79,4419.0,3549,3188
2322,9.02,1.81,300582,英飞特,-7038538.0,光学光电子,-6.53,-12.09,-4.22,-3.97,-6.83,4424.0,3718,3973
2323,29.04,-3.36,300844,山水比德,-6532752.0,工程咨询服务,3.97,-1.63,-0.25,-1.92,-6.84,4426.0,1615,2628
2324,7.38,-0.4,002293,罗莱生活,-1090544.0,纺织服装,-4.65,-6.94,6.82,4.19,-6.84,4427.0,147,221
2325,2.04,0.99,002133,广宇集团,-1074201.0,房地产开发,-0.49,-6.85,-2.52,-2.84,-6.9,4436.0,2785,3255
2326,38.66,0.62,002230,科大讯飞,-39952851.0,软件开发,-1.63,0.0,-6.76,-5.84,-6.93,4441.0,4669,4795
2327,2.35,2.17,002303,美盈森,-2005659.0,包装材料,0.86,-3.69,-7.32,0.87,-6.93,4442.0,4833,929
2328,3.24,1.57,002145,中核钛白,-4820306.0,化学原料,-2.99,-6.63,-9.49,-5.66,-6.94,4444.0,5157,4729
2329,8.08,1.0,002221,东华能源,-1312763.0,石油行业,-0.49,-1.22,-2.7,-6.18,-6.94,4445.0,2890,4877
2330,28.77,1.34,301323,新莱福,-786543.0,塑料制品,-3.03,-8.38,-10.78,-8.69,-6.94,4446.0,5265,5260
2331,3.61,2.85,002224,三 力 士,-700400.0,橡胶制品,-2.17,-8.38,-7.59,-10.46,-6.95,4447.0,4876,5349
2332,24.09,-2.15,301397,溯联股份,-5583973.0,汽车零部件,5.75,2.9,-1.07,-1.78,-6.96,4449.0,2011,2527
2333,8.83,1.61,002674,兴业科技,-890038.0,纺织服装,-2.32,-3.71,1.45,1.13,-6.96,4450.0,894,824
2334,6.38,1.75,300249,依米康,-3886558.0,软件开发,-0.31,-7.67,-1.06,-2.18,-6.97,4451.0,2006,2795
2335,8.8,1.97,002949,华阳国际,-770802.0,工程咨询服务,-0.23,-3.93,-2.47,1.86,-6.97,4452.0,2760,622
2336,30.87,-1.75,300939,秋田微,-14682236.0,光学光电子,5.47,6.05,-1.0,-1.07,-6.98,4454.0,1975,2014
2337,6.35,1.44,000728,国元证券,-13561603.0,证券,1.76,5.13,-4.07,-6.64,-6.99,4456.0,3633,4984
2338,4.62,1.54,002301,齐心集团,-1053413.0,家用轻工,-1.49,-3.55,-4.18,-2.02,-6.99,4459.0,3692,2694
2339,8.66,-2.48,000524,岭南控股,-10771477.0,旅游酒店,-1.81,2.12,-0.71,-0.13,-7.01,4460.0,1818,1465
2340,23.42,0.13,000895,双汇发展,-6133238.0,食品饮料,-3.18,-1.06,-5.31,-2.45,-7.01,4463.0,4182,2987
2341,37.34,0.92,301162,国能日新,-2812085.0,软件开发,-1.24,-5.64,-4.06,-4.32,-7.02,4466.0,3632,4161
2342,3.21,2.88,300076,GQY视讯,-2748246.0,光学光电子,2.88,-5.59,-2.13,-4.53,-7.04,4468.0,2585,4270
2343,10.49,-7.82,300531,优博讯,-26309224.0,计算机设备,9.38,5.85,3.08,1.73,-7.06,4469.0,501,654
2344,5.82,1.75,002093,国脉科技,-2497622.0,通信服务,-1.19,-3.8,-1.13,0.55,-7.06,4470.0,2037,1081
2345,8.31,1.22,300562,乐心医疗,-2349559.0,医疗器械,-1.07,-4.81,-3.61,-3.1,-7.07,4472.0,3402,3437
2346,15.94,0.95,300634,彩讯股份,-6867005.0,互联网服务,-2.92,-6.12,-6.04,-6.55,-7.08,4473.0,4452,4963
2347,3.75,3.59,000006,深振业Ａ,-5082805.0,房地产开发,4.17,-0.27,-4.58,-4.38,-7.09,4474.0,3894,4186
2348,9.15,-0.11,002581,未名医药,-2024789.0,生物制品,-0.44,-0.54,5.09,3.76,-7.1,4476.0,260,271
2349,3.48,2.05,002062,宏润建设,-684819.0,工程建设,0.87,-2.79,-1.22,3.71,-7.1,4478.0,2092,275
2350,11.38,1.97,300643,万通智控,-5845275.0,汽车零部件,-6.64,-13.98,-4.3,-3.36,-7.11,4481.0,3763,3605
2351,35.83,1.96,301312,智立方,-3847553.0,专用设备,1.5,-8.92,-1.16,-4.05,-7.11,4483.0,2058,4016
2352,11.21,-2.94,000004,国华网安,-11281096.0,软件开发,-0.44,12.55,-0.94,-0.36,-7.12,4485.0,1940,1583
2353,3.55,1.14,300030,阳普医疗,-1386466.0,医疗器械,0.85,-0.84,-0.42,1.04,-7.12,4487.0,1700,857
2354,9.95,2.05,002792,通宇通讯,-4835272.0,通信设备,1.02,-2.83,-2.64,-3.01,-7.13,4488.0,2856,3378
2355,19.91,1.74,301290,东星医疗,-706137.0,医疗器械,-0.05,-2.88,-4.21,-2.56,-7.13,4490.0,3714,3068
2356,4.31,1.41,300359,全通教育,-4135717.0,教育,1.17,4.61,-3.01,-3.21,-7.16,4491.0,3069,3509
2357,40.97,-0.02,301061,匠心家居,-3035726.0,家电行业,-1.25,-8.12,-3.65,0.2,-7.16,4492.0,3430,1242
2358,23.42,-1.39,300458,全志科技,-56735738.0,半导体,-11.99,-11.66,-7.24,-5.47,-7.17,4494.0,4813,4652
2359,31.61,-0.75,301266,宇邦新材,-10470547.0,光伏设备,2.26,-1.28,-1.6,-2.29,-7.24,4499.0,2283,2881
2360,2.74,1.11,000955,欣龙控股,-662361.0,纺织服装,-6.48,-5.84,-18.72,-1.52,-7.26,4503.0,5423,2344
2361,5.18,2.57,002378,章源钨业,-2723923.0,小金属,-4.43,-7.83,-12.62,-7.12,-7.27,4505.0,5350,5083
2362,25.61,0.67,301337,亚华电子,-4738549.0,软件开发,-1.84,-1.88,-2.98,-2.83,-7.27,4507.0,3060,3249
2363,32.0,5.4,300354,东华测试,-5373242.0,仪器仪表,-3.12,-3.88,-4.59,-8.49,-7.28,4509.0,3901,5241
2364,50.92,-1.53,300347,泰格医药,-24304488.0,医疗服务,-2.17,4.77,1.36,0.78,-7.31,4514.0,928,977
2365,8.43,1.44,002033,丽江股份,-2297695.0,旅游酒店,-2.99,-7.26,-8.92,-9.45,-7.31,4515.0,5088,5310
2366,22.61,2.77,003033,征和工业,-1087917.0,汽车零部件,1.94,-1.48,-6.51,-5.09,-7.32,4517.0,4601,4520
2367,7.83,0.13,300736,百邦科技,-4597132.0,通信服务,-1.63,-13.0,-2.05,-7.11,-7.33,4518.0,2536,5081
2368,10.2,1.09,300302,同有科技,-9851829.0,软件开发,-2.11,10.99,-8.06,-3.97,-7.35,4519.0,4951,3972
2369,4.68,1.52,000950,重药控股,-3771131.0,医药商业,1.08,-0.43,-3.93,-4.06,-7.35,4520.0,3577,4018
2370,31.61,0.77,300236,上海新阳,-4077036.0,电子化学品,-3.98,-3.01,-2.34,-2.78,-7.36,4522.0,2692,3210
2371,7.78,3.87,300471,厚普股份,-2310140.0,专用设备,0.78,-3.35,-6.9,-7.02,-7.38,4525.0,4714,5065
2372,16.95,1.92,301020,密封科技,-2495020.0,汽车零部件,-1.4,-13.92,-2.58,-7.35,-7.39,4526.0,2815,5117
2373,74.0,1.27,301031,中熔电气,-2167449.0,电网设备,-6.47,-5.8,-2.98,-1.74,-7.39,4528.0,3061,2494
2374,3.6,1.69,000958,电投产融,-3404704.0,电力行业,1.41,-1.91,-1.91,-1.78,-7.4,4529.0,2463,2521
2375,16.48,1.79,300390,天华新能,-9718588.0,能源金属,-3.06,-4.79,-4.54,-3.82,-7.4,4530.0,3875,3887
2376,1.59,1.92,300027,华谊兄弟,-2450164.0,文化传媒,-1.24,-1.24,-7.95,-8.33,-7.41,4533.0,4938,5228
2377,27.48,0.18,001339,智微智能,-8999743.0,计算机设备,-6.94,-3.82,-7.51,-1.3,-7.41,4534.0,4866,2182
2378,44.0,-2.14,301498,乖宝宠物,-2975182.0,食品饮料,-7.91,-14.2,-0.66,-4.53,-7.42,4535.0,1797,4274
2379,7.56,2.02,002090,金智科技,-2157673.0,电网设备,-2.33,-7.47,-10.44,-9.21,-7.43,4537.0,5250,5296
2380,7.48,2.47,002227,奥 特 迅,-1257496.0,电源设备,1.36,-4.47,-5.12,-2.45,-7.44,4539.0,4108,2989
2381,5.5,2.23,000795,英洛华,-3598840.0,小金属,-3.34,-3.34,-3.88,-2.11,-7.48,4546.0,3548,2740
2382,12.94,0.7,002899,英派斯,-628628.0,家用轻工,-2.49,-3.0,-3.97,-1.19,-7.48,4547.0,3601,2106
2383,83.25,-0.37,301538,骏鼎达,-4014493.0,塑料制品,-7.37,-9.51,-6.78,-6.13,-7.48,4548.0,4680,4864
2384,36.66,-0.57,300820,英杰电气,-5192805.0,电源设备,-3.45,-1.79,-1.01,0.67,-7.5,4551.0,1984,1025
2385,3.12,0.65,300074,华平股份,-3065949.0,软件开发,6.12,1.3,1.34,0.49,-7.52,4552.0,934,1108
2386,12.55,3.38,301298,东利机械,-1959656.0,汽车零部件,1.7,-4.42,-0.13,-2.09,-7.53,4555.0,1557,2734
2387,2.79,1.45,002427,尤夫股份,-904623.0,化纤行业,-3.79,-5.1,-7.79,-3.02,-7.54,4556.0,4913,3387
2388,3.44,2.99,300299,富春股份,-2282531.0,游戏,0.58,-1.43,-5.54,-2.95,-7.55,4557.0,4273,3340
2389,21.19,-1.03,300693,盛弘股份,-14065716.0,电源设备,-4.42,0.43,-4.34,-0.6,-7.58,4563.0,3785,1728
2390,5.49,1.67,000822,山东海化,-1535826.0,化学原料,-1.79,-5.83,-8.02,-7.62,-7.58,4564.0,4947,5158
2391,18.78,-1.57,301176,逸豪新材,-11366728.0,电子元件,-11.87,-11.71,-5.06,-4.61,-7.59,4566.0,4082,4320
2392,1.96,3.16,002094,青岛金王,-2067023.0,美容护理,-0.51,-5.31,-0.25,-0.31,-7.6,4567.0,1613,1551
2393,4.48,1.82,300365,恒华科技,-2083327.0,软件开发,2.52,-4.27,-7.14,-7.59,-7.6,4568.0,4788,5152
2394,56.01,-7.25,301552,C科力装,-31386670.0,玻璃玻纤,86.7,86.7,4.88,4.88,-7.62,4570.0,279,163
2395,129.83,-1.31,000568,泸州老窖,-114659776.0,酿酒行业,-11.67,-5.15,-6.97,-1.92,-7.63,4572.0,4734,2623
2396,2.77,1.09,000510,新金路,-1474799.0,化学原料,-1.07,-2.46,-2.67,1.98,-7.63,4573.0,2872,577
2397,5.1,0.99,003037,三和管桩,-1179895.0,水泥建材,0.39,-8.6,-3.01,-4.78,-7.67,4575.0,3073,4405
2398,4.78,0.0,300044,赛为智能,-27754575.0,互联网服务,5.29,11.42,-1.87,-2.67,-7.68,4576.0,2440,3125
2399,18.5,0.71,300285,国瓷材料,-10268023.0,化学制品,-3.8,4.11,-5.02,-1.25,-7.68,4577.0,4065,2150
2400,21.51,-1.78,301024,霍普股份,-4295558.0,工程建设,8.75,2.28,1.57,0.4,-7.69,4579.0,864,1151
2401,12.49,-1.26,002428,云南锗业,-40496878.0,小金属,-3.7,-0.56,-5.17,-2.12,-7.72,4580.0,4129,2748
2402,4.39,3.54,300048,合康新能,-1956948.0,专用设备,-0.9,-3.73,-8.68,-4.55,-7.72,4582.0,5038,4281
2403,34.47,-0.32,003028,振邦智能,-1999392.0,消费电子,-2.49,-3.45,-3.04,-1.21,-7.75,4589.0,3094,2124
2404,22.56,1.62,001337,四川黄金,-6502010.0,贵金属,-6.93,-7.62,-9.98,-4.69,-7.76,4591.0,5209,4349
2405,21.27,0.76,301281,科源制药,-1394648.0,化学制药,-1.48,-3.84,-5.28,-3.36,-7.76,4592.0,4172,3607
2406,13.8,0.73,000021,深科技,-36142414.0,消费电子,-7.88,-8.67,-9.02,-6.62,-7.77,4593.0,5098,4978
2407,2.04,1.49,300111,向日葵,-2770551.0,化学制药,-1.45,-13.56,-1.26,-4.54,-7.77,4594.0,2108,4275
2408,1.42,3.65,000826,启迪环境,-3310041.0,环保行业,3.65,-0.7,-1.86,-3.25,-7.78,4595.0,2435,3532
2409,35.87,0.62,300576,容大感光,-22505516.0,电子化学品,-8.73,-8.54,-8.31,-6.09,-7.78,4596.0,4988,4851
2410,6.2,0.65,300248,新开普,-1456505.0,互联网服务,1.81,-2.36,-2.63,1.22,-7.78,4597.0,2853,793
2411,3.41,2.4,002060,广东建工,-3502081.0,工程建设,1.19,0.0,-0.01,-0.01,-7.79,4599.0,1492,1387
2412,8.27,1.72,000983,山西焦煤,-10863164.0,煤炭行业,-4.39,-7.08,-11.28,-12.56,-7.81,4603.0,5297,5398
2413,15.01,1.56,301273,瑞晨环保,-877485.0,通用设备,3.16,-2.53,-3.52,-1.39,-7.83,4608.0,3366,2240
2414,2.42,1.26,000839,中信国安,-2951447.0,综合行业,-1.63,-4.35,-9.15,-7.05,-7.84,4609.0,5119,5070
2415,3.82,1.06,002476,宝莫股份,-1616266.0,化学制品,-0.26,0.79,-6.1,-1.97,-7.84,4610.0,4476,2665
2416,6.56,2.98,002787,华源控股,-1690250.0,包装材料,0.77,-4.23,-1.31,-0.9,-7.84,4611.0,2141,1910
2417,4.51,1.12,300239,东宝生物,-785369.0,生物制品,-3.01,-5.65,-8.21,-7.97,-7.85,4612.0,4973,5194
2418,8.16,-0.97,300564,筑博设计,-1188413.0,工程咨询服务,3.16,-2.04,-0.12,0.37,-7.85,4613.0,1553,1160
2419,14.47,0.49,001278,一彬科技,-1391248.0,汽车零部件,-0.75,-5.79,0.09,-2.12,-7.86,4616.0,1393,2760
2420,11.32,0.89,002818,富森美,-2186558.0,商业百货,-4.95,-5.9,-11.19,-11.49,-7.88,4622.0,5294,5382
2421,2.71,1.5,002157,正邦科技,-6357170.0,农牧饲渔,-4.91,-6.87,-11.13,-9.57,-7.89,4623.0,5290,5315
2422,5.4,0.37,300253,卫宁健康,-10693062.0,软件开发,-1.28,-4.42,-0.76,-3.44,-7.9,4624.0,1847,3652
2423,4.57,1.78,000593,德龙汇能,-1417790.0,燃气,2.24,-3.99,-5.57,-2.71,-7.9,4625.0,4285,3153
2424,5.69,3.08,000635,英 力 特,-1091295.0,化学原料,1.43,-3.4,0.43,1.14,-7.91,4629.0,1271,821
2425,19.42,0.05,002335,科华数据,-10682037.0,电源设备,-1.67,-1.57,-2.64,-2.87,-7.93,4630.0,2855,3285
2426,5.78,-1.37,300120,经纬辉开,-19781638.0,光学光电子,-8.25,-19.83,-6.78,-3.28,-7.95,4634.0,4676,3555
2427,22.79,4.3,002933,新兴装备,-3259653.0,航天航空,3.4,2.29,-3.27,-2.12,-7.95,4636.0,3223,2757
2428,27.01,1.05,301210,金杨股份,-2087922.0,电池,1.12,-2.14,-0.98,-0.04,-7.95,4637.0,1969,1416
2429,5.1,-0.39,002549,凯美特气,-7830988.0,化学制品,-14.0,-0.78,-1.24,0.78,-7.96,4638.0,2097,976
2430,15.37,2.47,002690,美亚光电,-2485288.0,专用设备,-0.39,-4.18,-4.98,-3.18,-7.96,4639.0,4057,3491
2431,9.94,1.33,002803,吉宏股份,-2392967.0,文化传媒,-0.5,-3.31,-3.21,-6.53,-7.97,4641.0,3187,4956
2432,9.2,1.43,001217,华尔泰,-1834870.0,化学原料,-1.08,-7.44,-0.2,-3.76,-7.97,4642.0,1591,3852
2433,13.51,0.15,301238,瑞泰新材,-3915650.0,电池,-2.81,-7.78,-3.42,-5.46,-7.99,4644.0,3310,4649
2434,4.28,0.47,000966,长源电力,-3145386.0,电力行业,-1.15,-3.6,-4.27,-4.56,-8.02,4645.0,3742,4288
2435,8.31,0.97,300840,酷特智能,-3385862.0,纺织服装,-0.84,-5.03,-2.41,-4.1,-8.02,4647.0,2724,4043
2436,10.24,0.69,002857,三晖电气,-3054403.0,电网设备,-6.14,-9.38,-4.42,-1.99,-8.02,4648.0,3818,2676
2437,17.35,1.76,301001,凯淳股份,-1834368.0,互联网服务,1.28,-4.14,-5.84,-5.06,-8.03,4649.0,4389,4509
2438,9.38,0.75,002987,京北方,-2672518.0,软件开发,-1.47,-5.92,-4.05,-7.42,-8.04,4650.0,3629,5125
2439,26.41,0.42,301203,国泰环保,-513945.0,环保行业,-2.55,-5.34,-9.11,-8.65,-8.04,4652.0,5113,5258
2440,2.32,4.04,300269,联建光电,-2814133.0,互联网服务,0.87,-6.83,-6.91,-5.35,-8.06,4653.0,4716,4619
2441,2.97,1.71,000698,沈阳化工,-1121280.0,石油行业,1.02,-2.62,-1.21,-0.85,-8.06,4654.0,2083,1881
2442,2.3,-3.36,300078,思创医惠,-13107075.0,互联网服务,5.02,-1.71,-7.39,-7.21,-8.1,4660.0,4847,5098
2443,3.3,0.0,002564,*ST天沃,-1532354.0,专业服务,-2.08,-4.35,-4.55,-7.43,-8.1,4661.0,3880,5126
2444,7.36,-0.14,000705,浙江震元,-6854077.0,医药商业,4.25,2.94,-1.28,-1.55,-8.12,4663.0,2117,2357
2445,10.42,0.97,000029,深深房Ａ,-1385747.0,房地产开发,2.16,-2.34,2.77,2.49,-8.12,4664.0,562,454
2446,6.74,0.0,002633,申科股份,-2983814.0,通用设备,15.21,12.71,5.58,3.76,-8.13,4665.0,213,270
2447,18.54,0.49,300357,我武生物,-5285355.0,生物制品,-6.03,-4.73,-5.22,-3.26,-8.13,4666.0,4144,3546
2448,2.31,0.0,000631,顺发恒业,-1000424.0,房地产开发,-2.12,-4.55,-5.1,-1.14,-8.16,4670.0,4099,2071
2449,15.07,1.34,300638,广和通,-18410850.0,通信设备,-8.05,-12.49,-3.1,-2.67,-8.18,4673.0,3134,3126
2450,10.64,0.0,002875,安奈儿,-9183827.0,纺织服装,-8.28,5.45,-6.07,2.36,-8.18,4674.0,4459,494
2451,27.28,1.04,301366,一博科技,-3928091.0,电子元件,-0.73,-8.64,-3.21,-5.76,-8.18,4675.0,3189,4769
2452,8.72,1.51,002497,雅化集团,-5656485.0,化学制品,-3.22,-5.11,-2.98,-3.96,-8.19,4676.0,3054,3967
2453,50.46,3.85,002032,苏 泊 尔,-13223254.0,家电行业,3.85,3.83,-5.22,-3.27,-8.19,4677.0,4146,3554
2454,9.28,1.53,300766,每日互动,-3922307.0,互联网服务,0.65,-3.23,-0.77,-1.47,-8.21,4678.0,1853,2290
2455,80.69,0.11,300757,罗博特科,-20096724.0,专用设备,-2.78,-6.5,0.89,-1.35,-8.21,4679.0,1087,2217
2456,7.99,1.27,300885,海昌新材,-2454169.0,通用设备,-1.11,-5.56,-3.81,-4.38,-8.23,4681.0,3514,4189
2457,4.24,1.68,003035,南网能源,-3335986.0,专业服务,1.68,-1.17,-1.05,-1.77,-8.24,4684.0,2003,2514
2458,8.16,2.0,002735,王子新材,-4691258.0,包装材料,-0.85,-9.43,-3.02,-6.04,-8.27,4686.0,3076,4838
2459,19.89,-0.8,300899,上海凯鑫,-7661565.0,环保行业,-6.31,8.27,-2.63,-1.55,-8.27,4687.0,2852,2360
2460,13.38,0.3,300729,乐歌股份,-3325528.0,家用轻工,-0.3,-7.15,-5.25,-6.96,-8.29,4688.0,4161,5055
2461,12.01,5.54,300772,运达股份,-61969439.0,风电设备,30.12,27.9,-2.65,-2.63,-8.3,4689.0,2860,3099
2462,24.03,0.33,300905,宝丽迪,-6665357.0,塑料制品,-5.76,-8.11,-4.15,-2.03,-8.3,4690.0,3679,2699
2463,5.56,1.09,000726,鲁  泰Ａ,-1229307.0,纺织服装,-1.07,-2.63,-5.1,-2.85,-8.3,4691.0,4100,3268
2464,25.3,0.88,300617,安靠智电,-1931118.0,电网设备,-1.94,-4.82,-8.16,-6.8,-8.3,4692.0,4969,5022
2465,4.98,3.97,002379,宏创控股,-3530342.0,有色金属,-1.78,-10.27,-8.88,-8.37,-8.31,4693.0,5073,5234
2466,26.9,-0.88,001269,欧晶科技,-11704686.0,光伏设备,3.5,2.09,4.97,2.4,-8.31,4694.0,270,481
2467,8.25,1.6,300968,格林精密,-4085737.0,消费电子,-3.73,-10.23,-0.89,-1.48,-8.33,4696.0,1911,2297
2468,1.08,-4.42,300799,左江退,-688709.0,软件开发,1.89,-41.94,-7.47,-14.87,-8.34,4697.0,4863,5420
2469,32.27,2.38,301362,民爆光电,-808405.0,家电行业,-2.3,-2.48,-11.3,-9.93,-8.34,4698.0,5299,5333
2470,23.45,1.34,301051,信濠光电,-1373164.0,玻璃玻纤,-3.78,-6.65,3.24,4.89,-8.35,4699.0,468,162
2471,9.89,2.59,002885,京泉华,-2336830.0,消费电子,-1.3,-5.36,-4.4,-3.93,-8.36,4700.0,3807,3948
2472,4.19,2.2,002442,龙星化工,-1958602.0,橡胶制品,1.21,-4.99,-1.24,-0.92,-8.38,4703.0,2100,1923
2473,8.66,4.84,002265,建设工业,-2660734.0,汽车零部件,1.76,-0.46,-4.45,0.27,-8.38,4704.0,3830,1214
2474,7.25,0.69,300534,陇神戎发,-1783820.0,中药,-4.23,-6.69,-5.95,-3.54,-8.38,4705.0,4424,3712
2475,28.24,1.0,301390,经纬股份,-995277.0,电网设备,-1.26,-7.71,-2.46,-3.98,-8.39,4706.0,2753,3984
2476,13.93,5.05,301000,肇民科技,-7520166.0,塑料制品,-1.0,0.14,-3.89,-2.76,-8.41,4708.0,3556,3196
2477,4.01,2.56,300323,华灿光电,-3389141.0,光学光电子,-4.98,-9.68,0.38,-0.93,-8.47,4710.0,1287,1929
2478,5.77,1.58,000019,深粮控股,-1133474.0,贸易行业,-0.17,-2.04,-3.38,-5.81,-8.5,4714.0,3286,4786
2479,2.52,2.02,300511,雪榕生物,-2109142.0,农牧饲渔,-0.4,-3.45,-4.31,-4.26,-8.51,4715.0,3771,4127
2480,7.54,-0.26,300630,普利制药,-8232338.0,化学制药,-5.4,-4.31,-7.38,-4.5,-8.54,4717.0,4844,4251
2481,16.71,1.7,301123,奕东电子,-4941445.0,消费电子,-1.53,-7.01,-1.32,-1.64,-8.55,4718.0,2145,2421
2482,4.73,3.5,002434,万里扬,-2728698.0,汽车零部件,-0.21,-4.64,-5.09,-3.63,-8.57,4719.0,4095,3776
2483,4.62,1.32,002529,海源复材,-1499556.0,专用设备,-1.28,-6.29,-1.36,-1.82,-8.57,4720.0,2165,2555
2484,4.45,3.49,000570,苏常柴Ａ,-2524152.0,汽车零部件,2.06,-0.45,-4.25,-2.38,-8.58,4721.0,3733,2938
2485,10.4,3.17,002782,可立克,-3987120.0,消费电子,-3.08,-7.8,3.54,1.0,-8.58,4722.0,417,870
2486,7.87,0.77,300141,和顺电气,-3821233.0,电网设备,-0.51,-9.54,-2.65,-3.06,-8.59,4723.0,2862,3406
2487,4.18,0.72,000886,海南高速,-2222152.0,房地产开发,-0.48,-2.11,-0.37,0.64,-8.61,4724.0,1680,1044
2488,6.99,1.9,300483,首华燃气,-1156866.0,燃气,0.87,-3.72,-2.04,-2.46,-8.61,4727.0,2533,2996
2489,9.39,1.19,002670,国盛金控,-97584397.0,证券,6.83,13.54,-0.52,0.64,-8.65,4732.0,1741,1039
2490,2.56,4.07,000761,本钢板材,-1950666.0,钢铁行业,2.4,-2.29,-0.29,1.48,-8.66,4734.0,1639,721
2491,5.26,0.38,002022,科华生物,-1079652.0,医疗器械,-1.68,-3.49,-5.1,-3.73,-8.66,4735.0,4101,3840
2492,29.83,2.12,301200,大族数控,-1040997.0,专用设备,-3.09,-5.06,-1.42,-1.95,-8.7,4740.0,2197,2650
2493,1.95,-2.01,300020,*ST银江,-7575710.0,互联网服务,4.28,9.55,-6.48,-4.85,-8.71,4741.0,4582,4436
2494,2.31,0.87,000629,钒钛股份,-8046071.0,钢铁行业,-4.15,-6.1,-7.08,-4.89,-8.73,4745.0,4768,4450
2495,5.01,0.8,002029,七 匹 狼,-2234483.0,纺织服装,-0.2,0.6,-1.75,-2.15,-8.73,4747.0,2381,2779
2496,9.59,2.57,000962,东方钽业,-3806124.0,小金属,-3.42,-5.61,-9.11,-5.3,-8.73,4748.0,5111,4599
2497,22.75,0.18,300688,创业黑马,-4265220.0,教育,-4.41,-6.99,-11.8,-6.35,-8.74,4752.0,5322,4913
2498,6.4,2.07,002068,黑猫股份,-4825290.0,橡胶制品,-6.3,-11.48,-4.96,-3.81,-8.76,4755.0,4046,3878
2499,2.12,1.44,002277,友阿股份,-2871606.0,商业百货,-0.47,-4.07,-2.97,-4.36,-8.77,4756.0,3048,4178
2500,17.63,0.74,301235,华康医疗,-852141.0,医疗服务,1.67,-0.62,2.14,1.54,-8.8,4759.0,704,708
2501,15.9,1.27,300785,值得买,-2503453.0,互联网服务,-3.05,-7.13,-5.04,-4.9,-8.81,4760.0,4071,4453
2502,3.91,2.89,002105,信隆健康,-1268078.0,交运设备,2.62,-2.25,-1.72,-2.21,-8.83,4763.0,2359,2819
2503,1.36,-0.73,002310,*ST东园,-5374677.0,环保行业,3.03,-6.21,1.53,-4.22,-8.86,4769.0,873,4105
2504,77.11,0.47,001309,德明利,-36527453.0,半导体,-11.56,-20.77,-8.49,-7.83,-8.86,4770.0,5014,5185
2505,3.82,1.87,300234,开尔新材,-917564.0,装修建材,0.53,-3.78,-4.17,-2.37,-8.89,4771.0,3690,2935
2506,27.64,3.99,300516,久之洋,-4528684.0,电子元件,0.66,-2.16,-2.8,-3.51,-8.9,4775.0,2949,3702
2507,12.33,1.48,300514,友讯达,-3380907.0,电网设备,-2.61,-8.8,-5.32,-4.67,-8.95,4780.0,4186,4342
2508,13.77,1.85,002635,安洁科技,-9500867.0,消费电子,-7.21,-12.85,-7.23,-5.1,-8.98,4781.0,4811,4524
